"filename","title","description","feature","topic","role","level"
"help/sites-classic-ui-authoring/classic-page-author-work-with-versions.md","Working with Page Versions","Versioning creates a ""snapshot"" of a page at a specific point in time.","","","",""
"help/sites-classic-ui-authoring/classic-feature-tags.md","Using Tags","Tags are a quick and easy method of classifying content within a website. Tags may be thought of as keywords or labels that can be attached to a page, an asset, or other content to enable searches to find that content and related content.","","","",""
"help/sites-classic-ui-authoring/classic-feature-scaffolding.md","Scaffolding","Sometimes you may need to create a large set of pages that share the same structure but have differing content. With scaffolding you can create a form (a scaffold) with fields that reflect the structure you want for your pages and then use this form to easily create pages based on this structure.","","","",""
"help/sites-classic-ui-authoring/classic-page-author-design-mode.md","Configuring Components in Design Mode","When AEM instance is installed out-of-the-box, a selection of components are immediately available in the sidekick. In addition to these, various other components are also available. You can use Design mode to Enable/disable such components.","","","",""
"help/sites-classic-ui-authoring/classic-feature-search-promote.md","Adding Search&Promote Features To Your Page","Integrating Search&Promote capabilities in your web site, you can use the Search&Promote components to add features to your pages such as keyword search, search results page search refinement, and banners.","","","",""
"help/sites-classic-ui-authoring/classic-page-author-default-components.md","Components","AEM comes with a variety of out-of-the-box components that provide comprehensive functionality for website authors.","","","",""
"help/sites-classic-ui-authoring/classic-workflows-participating.md","Participating in Workflows","Workflows typically include steps that require a person to perform an activity on a page or asset. The workflow selects a user or group to perform the activity and assigns a work item to that person or group.","","","",""
"help/sites-classic-ui-authoring/classic-workflows.md","Working with Workflows","AEM Workflows allows you to automate a series of steps that are performed on a page or asset. For example, when publishing, an editor has to review the content - before a site administrator activates the page. A workflow that automates this example notifies each participant when it is time to perform their required work.","","","",""
"help/sites-classic-ui-authoring/classic-workflows-applying.md","Applying Workflows to Pages","Workflows can be started from either the Websites console or, when editing a page, from Sidekick.","","","",""
"help/sites-classic-ui-authoring/classic-launches.md","Launches","Create a launch to enable the updating of a new version of existing web pages for future activation. When you create a Launch, you specify a title and the source page.","","","",""
"help/sites-classic-ui-authoring/classic-launches-creating.md","Creating Launches","Create a launch to enable the updating of a new version of existing web pages for future activation. When you create a Launch, you specify a title and the source page.","","","",""
"help/sites-classic-ui-authoring/classic-launches-editing.md","Editing Launches","When a launch has been created for a page (or set of pages) you can edit the content in the launch copy of the page(s).","","","",""
"help/sites-classic-ui-authoring/classic-launches-promoting.md","Promoting Launches","You need to promote launch pages to move the content back into the source (production) before publishing. When a launch page is promoted, the corresponding page of the source pages is replaced with the content of the promoted page.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-segmentation.md","Understanding Segmentation","Segmentation is a key consideration when creating a campaign. In most cases, you will need to have segments already defined before starting your campaign.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns.md","Campaign Management","Campaign management provides digital marketers the opportunity to deliver personalized content and so create dedicated experiences for visitors. It allows you to orchestrate your marketing campaigns across the web, email and mobile services and so engage your visitors.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-landingpage.md","Landing Pages","The landing pages feature allows quick and easy importing of a design and content right into an AEM page. A web developer can prepare the HTML and additional assets that can be imported as a full page or only a part of a page.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-target-offers.md","Target offers","Create target offers","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-email.md","E-mail Marketing","E-mail marketing (for example, newsletters) are an important part of any marketing campaign as you use them to push content to your leads. In AEM, you can create newsletters from existing AEM content as well as add new content, specific to the newsletters.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-email-tracking-bounces.md","Tracking Bounced Emails","When you send a newsletter to many users, there are usually some invalid emails addresses in the list. Sending newsletters to those addresses bounce back. AEM is capable of managing those bounces and can stop sending newsletters to those addresses after the configured bounce counter is exceeded.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-teasers-strategy.md","Teasers and Strategies","Campaigns often use teasers as a mechanism to entice a specific segment of the visitor population through to content focused on their interests. One or more teasers are defined for a specific campaign.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-setting-up-your.md","Setting up your campaign","Setting up a new campaign requires creating a brand to hold your campaigns, creating a campaign to hold experiences, and finally defining the properties for your new campaign.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-email-newsletters.md","Publishing an Email to Email Service Providers","You can publish newsletters to e-mail services such as ExactTarget and Silverpop Engage.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-mktg-manager.md","Working with the Marketing Campaign Manager","The Marketing Campaign Manager (MCM) is a console that helps you manage multi-channel campaigns. With this marketing automation software you can manage all your brands, campaigns and experiences together with the related segments, lists, leads, and reports.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-email-landingpage.md","Creating an Effective Newsletter Landing Page","An effective newsletter landing page helps you get as many people as possible to sign up for your newsletter (or other email marketing campaign). You can use the information you gather from your newsletter sign ups to get leads.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-campaigns-email-subscriptions.md","Managing Subscriptions","Users can be asked to subscribe to Email Service Provider's mailing lists with the help of the Form component used on an AEM web page. To prepare an AEM page with a sign-up form for subscription to your e-mail service mailing lists, you must apply the corresponding service configuration to the AEM page that the potential subscriber will visit.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-ac-campaign.md","Working with Adobe Campaign 6.1 and Adobe Campaign Standard","You can create email content in AEM and process it in Adobe Campaign emails.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-ac.md","Working with Adobe Campaign","Adobe Campaign is a set of solutions that lets you personalize and deliver campaigns across all of your online and offline channels.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-ac-components.md","Adobe Campaign Components","When you integrate with Adobe Campaign, you have components available for when working with newsletters and with forms.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-ac-target.md","Targeting your Adobe Campaign","Setting up segmentation includes creating segments, a brand, campaign, and experiences.","","","",""
"help/sites-classic-ui-authoring/classic-personalization-ac-forms.md","Creating Adobe Campaign Forms in AEM","AEM lets you create and use forms that interact with Adobe Campaign on your website. Specific fields can be inserted into your forms and mapped to the Adobe Campaign database.","","","",""
"help/sites-classic-ui-authoring/classicui-assets.md","Working with Assets","The Author Environment and Tools section provides information about using Content Finder to find and use assets when editing pages. AEM Assets provides other methods for working with assets.","","","",""
"help/sites-classic-ui-authoring/dynamic-media-assets-delivering.md","Delivering Dynamic Media assets","With Dynamic Media you have several options to deliver your dynamic media assets - both video and images - to your website.","","","",""
"help/sites-classic-ui-authoring/dynamic-media-assets-adding-to-page.md","Adding Dynamic Media assets to pages","To add the dynamic media functionality to assets you use on your websites, you can add the Dynamic Media or Interactive Media component directly on the page.","","","",""
"help/sites-classic-ui-authoring/manage-assets-classic-s7.md","Adding Scene7 Features to your Page","Adobe Scene7 is a hosted solution for managing, enhancing, publishing, and delivering rich media assets to Web, mobile, email, and Internet-connected displays and print.","","","",""
"help/sites-classic-ui-authoring/manage-assets-classic-s7-video.md","Video","Assets provides for centralized video asset management where you can upload videos directly to Assets for auto-encoding to Dynamic Media Classic and access Dy videos directly from Assets for page authoring.","","","",""
"help/sites-classic-ui-authoring/dynamic-media-assets.md","Working with Dynamic Media","Dynamic Media helps deliver rich visual merchandising and marketing assets on demand, automatically scaled for consumption on web, mobile, and social sites. Using a set of primary source assets, Dynamic Media generates and delivers multiple variations of rich content in real time through its global, scalable, performance-optimized network","","","",""
"help/sites-classic-ui-authoring/asset-naming-conventions.md","Naming conventions for assets testing","Nodes in the repository are subject to naming conventions of the Java Content Repository. However, Adobe Experience Manager imposes further conventions for the name of asset nodes.","","","",""
