filename,title,description,feature,topic,role,level
help/forms/using/create-templates-print-web.md,"""Tutorial: Create templates""",Create Print and Web templates for Interactive Communication,Interactive Communication,,,
help/forms/using/create-interactive-communication0.md,"""Tutorial: Create Interactive Communication """,Create an Interactive Communication using all building blocks,Interactive Communication,,,
./help/forms/using/forms-install-configure-gov-reference-site.md,Set up and configure We.Gov and We.Finance reference site,"Install, configure, and customize an AEM Forms demo package.",,,,
./help/forms/using/forms-gov-reference-site-user-demo.md,We.Gov and We.Finance reference site walkthrough,Use fictitious users and groups to perform AEM Forms tasks using We.Gov and We.Finance demo package.,,,,
./help/forms/using/employee-recruitment-reference-site.md,Employee recruitment reference site walkthrough,AEM Forms reference site showcases how organizations can use AEM Forms features to implement employee recruitment workflow.,,,,
./help/forms/using/finance-auto-insurance-renewal-reference-site-walkthrough.md,We.Finance Auto Insurance Renewal reference site walkthrough,We.Finance Auto Insurance Renewal reference site walkthrough,,,,
./help/forms/using/gov-reference-site-foia-walkthrough.md,We.Gov reference site FOIA walkthrough,See the We.Gov reference site walkthrough to understand how AEM Forms helps governments receive and impart information requested by individuals under the Freedom of Information Act.,,,,
help/forms/using/reference-adaptive-form-fragments.md,Reference adaptive form fragments,AEM Forms provides adaptive form fragments that you can use as assets to create a form quickly. ,,,,
help/forms/using/reference-themes.md,Reference Themes,AEM Forms provides adaptive forms themes that you can get from Software Distribution and use to style a form.,,,,
help/forms/using/reference-cm-layout-templates.md,Reference letter templates,AEM Forms provides Correspondence Management letter layout templates that you can use to create letters quickly. ,,,,
help/forms/using/ms-dynamics-configuration-home-mortgage.md,Configure Microsoft Dynamics 365 for the home mortgage workflow of the We.Finance reference site,Learn how to leverage the Microsoft® Dynamics 365 services through adaptive forms for the home mortgage workflow of the We.Finance Reference site,,,,
help/forms/using/aem-forms-architecture-deployment.md,Architecture and deployment topologies for AEM Forms,Architecture details for AEM Forms and recommended topologies for new and existing AEM customers and customers upgrading from LiveCycle ES4 to AEM Forms.,,,Administrator,
help/forms/using/choosing-persistence-type-for-aem-forms.md,Choosing a persistence type for an AEM Forms installation,Choose a persistence type wisely. It helps you build an efficient and scalable AEM Forms environment.,,,Administrator,
help/forms/using/install-configure-document-services.md,Installing and configuring document services,"Install AEM Forms document services to create, assemble, distribute, archive PDF documents, add digital signatures to limit access to documents, and decode barcoded forms.",,,Administrator,
help/forms/using/installing-configuring-aem-forms-osgi.md,Install and configure data capture capabilities,"Install and configure adaptive forms, PDF Forms, and HTML5 Forms. Configure Adobe Analytics and Adobe Target for adaptive forms to analyze usage of forms and target users based on their profile.",,,Administrator,
help/forms/using/installing-configuring-forms-centric-workflow-on-osgi.md,Installing and Configuring Forms-centric workflow on OSGi,"Install and configure AEM Forms Interactive Communications to create business correspondences, documents, statements, benefit notices, marketing mails, bills, and welcome kits.",,,Administrator,
help/forms/using/installing-configuring-intreactive-communication-correspondence-management.md,Install and configure Interactive Communications,"Install and configure AEM Forms Interactive Communications to create business correspondences, documents, statements, benefit notices, marketing mails, bills, and welcome kits.",,,Administrator,
help/forms/using/aem-forms-jee-supported-platforms.md,Supported Platforms for AEM Forms on JEE,List of infrastructure components required and supported for installing AEM Forms on JEE,,,Administrator,
help/forms/using/installing-and-configuring-the-document-security-server.md,Installing and configuring the document security server,Use document security to safely distribute any information that you have saved in a supported format. Only authorized users can access protected documents. ,,,Administrator,
help/forms/using/install-workbench.md,Install workbench,Install workbench.,,,Administrator,
help/forms/using/installing-configuring-designer.md,Installing and configuring Designer,Designer is available as a stand-alone installer and is also bundled with Workbench. Learn how to install stand-alone Designer.  ,,,Administrator,
help/forms/using/performance-tuning-aem-forms.md,Performance tuning of AEM Forms server,"For AEM Forms to perform optimally, you can fine-tune the cache settings and JVM parameters. Also, using a web server can enhance the performance of AEM Forms deployment.",,,Administrator,
help/forms/using/configure-adaptive-forms-cache.md,Configure adaptive forms cache,The adaptive forms cache is designed specifically for adaptive forms and documents. It caches adaptive forms and adaptive documents with the objective of reducing the time required to render an adaptive form or document on the client. ,,,Administrator,
help/forms/using/configuring-the-processing-server-url-.md,Configuring AEM DS settings,You need to specify the processing server URL before you submit a form.,,,Administrator,
help/forms/using/configure-synchronization-scheduler.md,Configuring the synchronization scheduler,"Learn how to migrate and sync assets, configure sync scheduler, and use folders to arrange assets.",,,Administrator,
help/forms/using/aem-livecycle-connector.md,Connecting AEM Forms with Adobe LiveCycle,AEM LiveCycle connector allows you to start LiveCycle ES4 Document Services from within AEM apps and workflows.,,,Administrator,
help/forms/using/submit-form-data-livecycle-process.md,Configuring AEM Forms to submit form data to an AEM Forms on JEE process,AEM Forms allows you to integrate adaptive forms with AEM Forms on JEE processes for processing form data.,,,Administrator,
./help/forms/using/aem-desktop-app-for-aem-forms.md,AEM desktop app for AEM Forms,AEM desktop app for AEM Forms,,,Administrator,
help/forms/using/upgrade.md,Upgrade to AEM 6.5 Forms,You can perform a direct upgrade from AEM 6.3 Forms and AEM 6.4 Forms to AEM 6.5 Forms.,,,Administrator,
help/forms/using/upgrade-forms-osgi.md,Upgrade to AEM 6.5 Forms,"You can perform a direct upgrade from AEM 6.1 Forms, AEM 6.2 Forms, and LiveCycle ES4 SP1 to AEM 6.3 Forms.",,,Administrator,
help/forms/using/compatibility-package.md,Compatibility Package,Installing the Compatibility package on AEM Forms 6.5 allows you to use the Correspondence Management assets from AEM Forms 6.4 and earlier versions and deprecated adaptive forms templates and pages,,,Administrator,
help/forms/using/migration-utility.md,Migrate AEM Forms assets and documents,The Migration utility allows you to Migrate AEM Forms assets and documents from AEM 6.3 Forms or prior versions to AEM 6.4 Forms.,,,Administrator,
help/forms/using/upgrade-forms-jee.md,Upgrade to AEM 6.5 Forms,"You can perform a direct upgrade from AEM 6.1 Forms, AEM 6.2 Forms, and LiveCycle ES4 SP1 to AEM 6.3 Forms.",,,Administrator,
help/forms/using/forms-groups-privileges-tasks.md,AEM Forms on OSGi Groups and Privileges,Assign users to the groups to manage AEM Forms on OSGi,,,Administrator,
help/forms/using/creating-new-folders-categorize-forms.md,Create new folders to categorize forms,"Use folders to organize your form templates, PDFs, resources, and adaptive forms.",,,Administrator,
help/forms/using/searching-forms-or-assets.md,Searching for forms and assets,You can search forms and assets in your AEM instance using AEM search. Basic and advanced search allows you to quickly locate your assets.,,,Administrator,
help/forms/using/manage-form-metadata.md,Manage form metadata,Metadata allows for easier categorization and organization of assets and helps users who are looking for a specific asset.,,,Administrator,
help/forms/using/download-xfa-or-pdf-form.md,Download an XFA or a PDF form template,You can export forms from the repository to the local system and migrate the downloaded forms to new repository.,,,Administrator,
help/forms/using/deleting-forms-related-resources.md,Deleting forms and related resources,How to delete a form or an asset in AEM Forms and the impact on referenced and referring assets and XFA forms.,,,Administrator,
help/forms/using/get-xdp-pdf-documents-aem.md,Getting XDP and PDF documents in AEM Forms,AEM Forms allows you to upload forms and supported assets to use with adaptive forms. You can also bulk upload forms and related resources as a ZIP.,,,Administrator,
help/forms/using/import-export-forms-templates.md,Importing and exporting assets to AEM Forms,You can import and export adaptive forms and templates from and in to AEM instances. This helps in migrating forms or moving them across systems.,,,Administrator,
help/forms/using/supporting-new-language-localization.md,Supporting new locales for adaptive forms localization,"AEM Forms allows you to add new locales for localizing adaptive forms. The supported locales by default are English, French, German, and Japanese.",Adaptive Forms,,Administrator,
help/forms/using/forms-workflow-osgi-handling-user-data.md,Forms-centric workflows on OSGi | Handling user data,Forms-centric workflows on OSGi | Handling user data,,,Administrator,
help/forms/using/user-management-handling-user-data.md,Forms user management | Handling user data,Forms user management | Handling user data,,,Administrator,
help/forms/using/forms-workflow-jee-handling-user-data.md,Forms JEE workflows | Handling user data,Forms JEE workflows | Handling user data,,,Administrator,
help/forms/using/forms-portal-handling-user-data.md,Forms Portal | Handling user data,Forms Portal | Handling user data,,,Administrator,
help/forms/using/correspondence-management-handling-user-data.md,Correspondence Management | Handling user data,Correspondence Management | Handling user data,,,Administrator,
./help/forms/using/integration-adobe-sign-handling-user-data.md,Integration with Adobe Sign | Handling user data,Integration with Adobe Sign | Handling user data,Adobe Sign,,Administrator,
./help/forms/using/document-security-handling-user-data.md,Document Security | Handling user data,Document Security | Handling user datas,,,Administrator,
help/forms/using/hardening-securing-aem-forms-environment.md,Hardening and Securing AEM forms on OSGi environment,Learn recommendations and best practices for securing AEM Forms on OSGi server.,,,Administrator,
help/forms/using/general-security-considerations.md,General Security Considerations for AEM Forms on JEE,Learn how to prepare for hardening your AEM Forms on JEE environment.,,,Administrator,
help/forms/using/hardening-aem-forms-jee-environment.md,Hardening Your AEM Forms on JEE Environment,Learn a variety of security-hardening settings to enhance the security of AEM Forms on JEE running in a corporate intranet.,,,Administrator,
help/forms/using/configuring-secure-administration-settings-aem.md,Configuring Secure Administration Settings for AEM Forms on JEE,"Learn how to administer user accounts and services that, although required in a private development environment, are not required in a production environment of AEM Forms on JEE.",,,Administrator,
help/forms/using/data-integration.md,AEM Forms Data Integration,Data Integration lets you integrate AEM Forms with disparate data sources and create form data model to create and work with adaptive forms and interactive communications.,Form Data Model,,Administrator,
help/forms/using/configure-data-sources.md,Configure data sources,Learn how to configure different types of data sources and leverage to create form data models.,Form Data Model,,,
help/forms/using/ms-dynamics-odata-configuration.md,Microsoft Dynamics OData configuration,"Leverage, integrate, and work with online and on-premises Microsoft Dynamics services through form data model.",Form Data Model,,,
help/forms/using/create-form-data-models.md,Create form data model,Learn how to create form data models with or without configured data sources.,Form Data Model,,,
help/forms/using/work-with-form-data-model.md,Work with form data model,Data Integration provides form data model editor to configure and work with form data models.,Form Data Model,,,
help/forms/using/using-form-data-model.md,Use form data model,Learn how to use form data model to create and work with adaptive forms and interactive communications.,Form Data Model,,,
help/forms/using/adaptive-forms-best-practices.md,Best practices for working with adaptive forms,"Explains best practices for setting up an AEM Forms project, developing adaptive forms, and optimizing the performance for AEM Forms system.",Adaptive Forms,,,
help/forms/using/creating-adaptive-form.md,How to Create an Adaptive Form,"Learn how to create an adaptive form using [!DNL Experience Manager Forms]. Adaptive forms are responsive HTML5 forms that streamline information gathering and processing. Dig deeper on how to create an adaptive form based on a form data model, XFA form template, and XML or JSON schema. ",Adaptive Forms,,"Business Practitioner, Developers",Beginner
help/forms/using/adaptive-form-fragments.md,Adaptive form fragments,"Adaptive forms provides a mechanism to create a form segment, such as a panel or a group of fields, as use it in any adaptive form. You can also save an existing panel as fragment.",Adaptive Forms,,,
help/forms/using/configuring-submit-actions.md,Configuring the Submit action,AEM Forms allows you to configure a submit action to define how an adaptive form is processed after submission. You can use built-in submit actions or write your own from scratch.,Adaptive Forms,,,
help/forms/using/captcha-adaptive-forms.md,Using CAPTCHA in adaptive forms,Learn how to configure AEM CAPTCHA or Google reCAPTCHA service in adaptive forms.,Adaptive Forms,,,
help/forms/using/adaptive-forms-keywords.md,Adaptive forms keywords,You cannnot use these reserved words as identifiers in your adaptive forms.,Adaptive Forms,,,
help/forms/using/adaptive-forms-tables.md,Tables in adaptive forms,"The Table component in AEM Forms lets you create tables in adaptive forms that are responsive to mobile layouts, and also allows using XDP table components.",Adaptive Forms,,,
help/forms/using/auto-save-an-adaptive-form.md,Auto-save an adaptive form,You can configure an adaptive form to automatically start saving the content based on an event or a pre-defined time-interval,Adaptive Forms,,,
help/forms/using/configuring-redirect-page.md,Configuring redirect page,"After filling an adaptive form, users can be redirected to a webpage that form authors can configure while creating the form.",Adaptive Forms,,,
help/forms/using/creating-accessible-adaptive-forms.md,Creating accessible adaptive forms,AEM Forms provides you tools and to create accessible adaptive forms and helps comply with accessibility standards.,Adaptive Forms,,,
help/forms/using/creating-forms-repeatable-sections.md,Creating forms with repeatable sections,Repeatable sections are panels that can be dynamically added or removed to a form.,Adaptive Forms,,,
help/forms/using/embed-adaptive-form-aem-sites.md,Embed an adaptive form or interactive communication in AEM sites page,You can embed adaptive forms in AEM sites pages. Users can fill and submit forms without leaving the site pages.,Adaptive Forms,,,
help/forms/using/embed-adaptive-form-external-web-page.md,Embed adaptive form in external web page,Learn how to embed an adaptive form in an external web page,Adaptive Forms,,,
help/forms/using/inline-style-adaptive-forms.md,Inline styling of adaptive form components,"While you can apply custom styles on an adaptive form, you can also apply inline CSS properties on individual components of an adaptive form.",Adaptive Forms,,,
help/forms/using/introduction-form-sequence.md,Introduction to multi-step form sequence,"With AEM Forms, you can define a sequence of form panel in which you want users to navigate and fill an adaptive form.",Adaptive Forms,,,
help/forms/using/layout-capabilities-adaptive-forms.md,Layout capabilities of adaptive forms,Layout and appearances of adaptive forms on various devices are governed by the layout settings. Understand the various layouts and how to apply them.,Adaptive Forms,,,
help/forms/using/placeholder-text-in-aem-forms-.md,Placeholder text in AEM Forms ,Placeholder text is intended to aid the user with data entry when the control has no value. It could be a sample value or a brief description of the expected format.,Adaptive Forms,,,
help/forms/using/previewing-forms.md,Previewing a form,You can preview your forms before publishing or activating to ensure it meets the expectations. Preview options may vary across the supported form types.,Adaptive Forms,,,
help/forms/using/reusing-adaptive-forms.md,Reusing adaptive forms,You can reuse an existing adaptive form to create new adaptive forms.,Adaptive Forms,,,
help/forms/using/separator-component-in-adaptive-forms.md,Separator component in adaptive forms,You can use the separator component to visually segregate sections of a form.,Adaptive Forms,,,
help/forms/using/signing-forms-using-scribble.md,Apply electronic signatures to a form using scribble signatures,Signing forms using scribble,Adaptive Forms,,,
help/forms/using/keyboard-shortcuts.md,AEM Forms Keyboard Shortcuts,"This article lists the keyboard shortcuts that can be used with Adaptive Form Editor, Theme Editor, Content Browser, and Correspondence Management for Windows and Macintosh operating systems.",Adaptive Forms,,,
help/forms/using/adding-reviewers-form.md,Associating submission reviewers with a form,Learn how to associate submission reviewers with a form in AEM Forms. Associated reviewers review a form submitted via forms portal.,Adaptive Forms,,,
help/forms/using/authoring-in-field-help.md,Authoring in-context help for form fields,"AEM Forms allows you to add in-context help to adaptive form fields and panels, as text or rich media, including videos.",Adaptive Forms,,,
./help/forms/using/resize-using-layout-mode.md,Use Layout mode to resize components for adaptive forms,Define the position of components using the responsive grid available in Layout mode ,Adaptive Forms,,,
help/forms/using/adaptive-form-json-schema-form-model.md,How to Create Adaptive Forms using JSON Schema?,"Learn how to create adaptive forms using JSON schema as form model. You can use existing JSON schemas to create adaptive forms. Dig deeper with a sample of a JSON schema, pre-configure fields in JSON schema definition, limit acceptable values for an adaptive form component, and learn non-supported constructs.",Adaptive Forms,,"Business Practitioner, Developers","Beginner, Imtermediate"
help/forms/using/adaptive-form-xml-schema-form-model.md,How to Create Adaptive Forms using XML Schema?,"Learn how to use XML schema as form model in an adaptive form. You can apply existing XSD templates to create adaptive forms and drag-and-drop schema elements from XSD onto your adaptive form. Dig deeper with a sample of an XML schema, add special properties to fields using XML schema, and limit acceptable values for an adaptive form component.",Adaptive Forms,,"Business Practitioner, Developers","Beginner, Imtermediate"
help/forms/using/working-with-adobe-sign.md,Using Adobe Sign in an adaptive form,"Enable e-signature (Adobe Sign) workflows for an adaptive form to automate signing workflows, simplify single and multi-signature processes, and to electronically sign forms from mobile devices.","Adaptive Forms, Adobe Sign",,,
help/forms/using/themes.md,Creating and using themes,You can use themes to stylize and provide a visual identity to an adaptive form or interactive communication. You can share a theme across any number of adaptive forms or interactive communications.,Adaptive Forms,,,
help/forms/using/rule-editor.md,Adaptive forms rule editor,Adaptive forms rule editor allows you to add dynamic behavior and build complex logic into forms without coding or scripting.,Adaptive Forms,,,
help/forms/using/invoke-form-data-model-services.md,API to invoke form data model service from adaptive forms,Explains the invokeWebServices API that you can use to invoke web services written in WSDL from within an adaptive form field.,Adaptive Forms,,,
help/forms/using/asynchronous-submissions-adaptive-forms.md,Asynchronous submission of adaptive forms,Learn to configure asynchronous submission for adaptive forms.,Adaptive Forms,,,
help/forms/using/create-adaptive-form-using-adaptive-form-set.md,Create an adaptive form using a set of adaptive forms,"With AEM Forms, bring adaptive forms together to author a single large adaptive form, and understand its features. ",Adaptive Forms,,,
help/forms/using/template-editor.md,Adaptive Form Templates,Create adaptive form templates by defining the basic structure and initial form content using the Template Editor.,Adaptive Forms,,,
help/forms/using/adaptive-form-expressions.md,Adaptive Form Expressions,"Use adaptive forms expressions to add automatic validation, calculation, and turn visibility of a section on or off.",Adaptive Forms,,,
help/forms/using/generate-document-of-record-for-non-xfa-based-adaptive-forms.md,Generate Document of Record for adaptive forms,Explains how you can generate a template for a document of record (DoR) for adaptive forms.,Adaptive Forms,,,
help/forms/using/lazy-loading-adaptive-forms.md,Improve performance of large forms with lazy loading,Lazy loading significantly improves the performance of large and complex adaptive forms by deferring initialization and loading of form fragments until they are visible.,Adaptive Forms,,,
help/forms/using/prepopulate-adaptive-form-fields.md,Prefill adaptive form fields,Use existing data to prefill fields of an adaptive form.,Adaptive Forms,,,
help/forms/using/using-som-expressions-adaptive-forms.md,Using SOM expressions in adaptive forms,Learn how to extract SOM expressions of a panel of an adaptive form.,Adaptive Forms,,,
help/forms/using/form-submission-metadata.md,Adding information from user data to form submission metadata,Learn how to add information to metadata of a submitted form with user provided data. ,Adaptive Forms,,,
help/forms/using/xfa-api-supported-in-adaptive-form.md,XFA support in XDP-based adaptive forms,"Lists supported XFA events, properties, scripts, and validation in adaptive forms.",Adaptive Forms,,,
help/forms/using/changing-page-zero-content-designer.md,Changing Page Zero content in Designer,Do you know how you can change the message displayed on Page Zero of an XFA PDF when viewing it in a non-Adobe PDF viewer?,Adaptive Forms,,,
help/forms/using/rule-editor-access-user-groups.md,Grant rule editor access to select user groups,Grant restricted access to rule editor to select user groups.,Adaptive Forms,,,
help/forms/using/using-aem-translation-workflow-to-localize-adaptive-forms.md,Using AEM translation workflow to localize adaptive forms and document of record,Learn to use AEM translation workflows to localize adaptive forms and document of record.,Adaptive Forms,,,
help/forms/using/calvin.md,Automate testing of adaptive forms,Using Calvin you can create test cases in CRXDE and run UI tests directly in the web browser to thoroughly test your adaptive forms.,Adaptive Forms,,,
help/forms/using/styling-constructs-adaptive-forms.md,Styling constructs for adaptive forms,Use LESS framework to customize appearance of adaptive forms.,Adaptive Forms,,,
help/forms/using/synchronizing-adaptive-forms-xfa.md,Synchronizing Adaptive Forms with XFA Form Templates,Synchronizing Adaptive forms with XFA/XDP files.,Adaptive Forms,,,
help/forms/using/adobe-sign-integration-adaptive-forms.md,Integrate Adobe Sign with AEM Forms,Learn how to configure Adobe Sign for AEM Forms,"Adaptive Forms, Adobe Sign",,,
help/forms/using/create-reviews-forms.md,Creating and managing reviews for assets in forms,A Review is a mechanism that allows one or more reviewers to comment on an asset that is available in a form. ,Adaptive Forms,,,
./help/forms/using/embed-adaptive-form-aem-sites-spa.md,Embed an adaptive form or Interactive Communication in AEM Sites Single Page Application,Embed adaptive forms or Interactive Communication in AEM Sites pages. Users can fill and submit forms without leaving the Sites page.,Adaptive Forms,,,
./help/forms/using/standard-validation-error-messages-adaptive-forms.md,Standard validation error messages for adaptive forms,Transform the validation error messages for adaptive forms into standard format using custom error handlers,Adaptive Forms,,,
help/forms/using/introduction-interactive-communication-authoring.md,Introduction to Interactive Communication authoring UI,An introduction to the various user interface elements you can use to author Interactive Communication,Interactive Communication,,,
help/forms/using/create-interactive-communication.md,Create an Interactive Communication,"Create an Interactive Communication using the Interactive Communication editor. Use drag-and-drop functionality to build the Interactive Communication, and preview both print and web outputs on different device types.",Interactive Communication,,,
help/forms/using/chart-component-interactive-communications.md,Using charts in Interactive Communications,"Using charts in an Interactive Communication, you can condense large amounts of information into an easy to analyze visual format",Interactive Communication,,,
help/forms/using/texts-interactive-communications.md,Texts in Interactive Communications,"Creating and editing text document fragments to be used in Interactive Communications - text is one of the four types of document fragments used to build Interactive Communications. The other three are conditions, lists, and layout fragments.  ",Interactive Communication,,,
help/forms/using/conditions-interactive-communications.md,Conditions in Interactive Communications,"Creating and editing condition fragments to be used in Interactive Communications - condition is one of the four types of document fragments used to build Interactive Communications. The other three are texts, lists, and layout fragments.",Interactive Communication,,,
help/forms/using/prepare-send-interactive-communication.md,Prepare and send Interactive Communication using the Agent UI,"The Agent UI allows the agents to prepare and send Interactive Communication to the post process. The Agent makes the required modifications as allowed, and submits the Interactive Communication to a post process, such as email or print.",Interactive Communication,,,
help/forms/using/web-channel-print-channel.md,Print channel and web channel,Importing print channel templates and creating and enabling web channel templates,Interactive Communication,,,
help/forms/using/interactive-communication-configuration-properties.md,Interactive Communications configuration properties,Edit default configuration properties for Interactive Communications,Interactive Communication,,,
help/forms/using/generate-multiple-interactive-communication-using-batch-api.md,Use Batch API to generate multiple interactive communications,Use Batch API to generate multiple interactive communications,Interactive Communication,,,
help/forms/using/resize-using-layout-mode-interactive-communication.md,Use Layout mode to resize components for Interactive Communication,Define the position of components using the responsive grid available in Layout mode ,Interactive Communication,,,
help/forms/using/aem-forms-workflow.md,Forms-centric workflow on OSGi,"Use AEM Forms Workflow to automate and rapidly build review and approvals, to start document services",,,,
help/forms/using/aem-forms-workflow-step-reference.md,Forms-centric workflow on OSGi - Step Reference,Forms-centric workflow on OSGi steps allow you rapidly build adaptive forms based workflows.,,,,
help/forms/using/dynamically-select-a-user-or-group-for-aem-workflow.md,Dynamically select a user or group for AEM Forms-centric workflow steps,Learn how to select a user or group for an AEM Forms workflow at the runtime. ,,,,
help/forms/using/capabilities-osgi-jee-workflows.md,Actions and capabilities of Form-centric AEM Workflows on OSGi and AEM Forms JEE workflows,Actions and capabilities of Form-centric AEM Workflows on OSGi and AEM Forms JEE workflows,,,,
help/forms/using/initiating-document-services-apis-aem.md,Initiate Document Services APIs from AEM Workflow,Learn how to invoke AEM Document services on DDX or supplied inputs. Also see hwo to convert PDF to PDF/A,,,,
./help/forms/using/forms-workflow-logs.md,Logging in AEM Forms workflows,Use logs to debug AEM Forms workflow issues.,,,,
help/forms/using/variable-in-aem-workflows.md,Variables in AEM Forms workflows,"Create a variable, set a value for the variable, and use it in AEM Forms workflow steps.",,,,
help/forms/using/configure-shared-queues-osgi.md,Configure shared queues,Learn how to use shared queues for Forms-centric workflows on AEM Forms on OSGi.,,,,
help/forms/using/configure-out-of-office-settings.md,Configure Out of Office settings,RConfigure Out of Office settings,,,,
help/forms/using/introduction-html-workspace.md,Introduction to AEM Forms workspace,Increase org efficiency and create paperless office by business process automation using LiveCycle AEM Forms workspace.,,,,
help/forms/using/html-workspace-overview.md,Working with AEM Forms workspace,Get started with AEM Forms workspace with this quick overview of the process workflows.,,,,
help/forms/using/html-workspace-architecture.md,AEM Forms Workspace Architecture,Conceptual information and overview of the architecture of LiveCycle AEM Forms workspace.,,,,
help/forms/using/features-html-workspace-available-flex.md,Features of AEM Forms workspace not available in Flex workspace,AEM Forms workspace innovates beyond Flex-based Workspace. Read about differences in features and capabilities.,,,,
help/forms/using/features-flex-workspace-available-html.md,Features of Flex workspace not available in AEM Forms workspace,AEM Forms workspace innovates beyond Flex-based Workspace. Read about the differences in features and capabilities.,,,,
help/forms/using/backbone-interaction.md,Backbone interaction,Conceptual information about use of Backbone JavaScript models in AEM Forms workspace.,,,,
help/forms/using/description-reusable-components.md,Description of reusable components,"A complete list of reusable components with filenames and dependencies, to help you integrate AEM Forms workspace component in your web applications.",,,,
help/forms/using/document-details-renderer.md,Document details for renderer,Conceptual information on how renders work in AEM Forms workspace to render the various supported form and file types.,,,,
help/forms/using/integrating-html-ws-components-web.md,Integrating AEM Forms workspace components in web applications,How to reuse AEM Forms workspace components in your own webapps to leverage functionality and provide tight integration.,,,,
help/forms/using/new-render-submit-service.md,New render and submit service,Define render and submit services in Workbench to render XDP form as HTML or PDF depending on the device it is accessed from.,,,,
help/forms/using/folder-structure.md,Understanding the folder structure,How to understand the folder structure of AEM Forms workspace source code to customize.,,,,
help/forms/using/integrating-correspondence-management-html-workspace.md,Integrating third-party applications in AEM Forms workspace,Integrate third-party applications such as Correspondence Management in AEM Forms workspace.,,,,
help/forms/using/html-workspace-json-object-description.md,AEM Forms workspace JSON object description,"Conceptual information about the JSON JavaScript objects used in LiveCycle AEM Forms workspace for customization, extension, modification, and reuse.",,,,
help/forms/using/introduction-customizing-html-workspace.md,Introduction to Customizing AEM form workspace,"A quick introduction, with conceptual and technical information, to customize LiveCycle AEM Forms workspace for process management.",,,,
help/forms/using/generic-steps-html-workspace-customization.md,Generic steps for AEM Forms workspace customization,How to get started customizing AEM Forms workspace user interface.,,,,
help/forms/using/changing-locale-user-interface.md,Changing the locale of AEM Forms workspace user interface,"How to modify the AEM Forms workspace to localize text, collapsed categories, queues, and processes, and the date picker on the interface.",,,,
help/forms/using/creating-new-login-screen.md,Creating a new login screen,"How-to modify the login page of LiveCycle modules, for example of AEM Forms workspace or Forms Manager.",,,,
help/forms/using/customizing-error-dialogs.md,Customizing error dialogs,How-to customize the error dialogs of LiveCycle AEM Forms workspace to add different fault descriptions.,,,,
help/forms/using/customizing-tabs-task.md,Customizing tabs for a task,"How-to customize the names of the tabs for your tasks, in LiveCycle AEM Forms workspace.",,,,
help/forms/using/customizing-task-details-page.md,Customizing the task details page,How-to customize the task details page in AEM Forms workspace to modify the default information displayed about a task.,,,,
