"filename","title","description","feature","topic","role","level"
"help/sites-authoring/launches.md","Launches","Launches enable you to efficiently develop content for a future release. They allow you to make changes ready for future publication, while maintaining your current pages","","","",""
"help/sites-authoring/launches-creating.md","Creating Launches","You can create a launch to enable the updating of a new version of existing web pages for future activation.","","","",""
"help/sites-authoring/launches-editing.md","Editing Launches","After creating a launch for your page (or set of pages) you can edit the content in the launch copy of the page(s). ","","","",""
"help/sites-authoring/launches-promoting.md","Promoting Launches","You need to promote launch pages to move the content back into the source (production) before publishing. ","","","",""
"help/sites-authoring/workflows.md","Working with Workflows","Workflows in AEM allow you to automate a series of steps that are performed on a page or asset.","","","",""
"help/sites-authoring/workflows-applying.md","Applying Workflows to Pages","When authoring, you can invoke workflows to take action on your pages; it is also possible to apply more than one workflow..","","","",""
"help/sites-authoring/workflows-participating.md","Participating in Workflows","Workflows typically include steps that require a person to perform an activity on a page or asset.","","","",""
"help/sites-authoring/ci-analyze.md","Analyzing Page Performance","Use the Content Insight page to analyze the performance of the page that you are authoring","","","",""
"help/sites-authoring/pa-using.md","Seeing Page Analytics Data","Use page analytics data to gauge the effectiveness of their page content","","","",""
"help/sites-authoring/search-and-promote.md","Adding Search&Promote features to your page","To integrate Search&Promote capabilities in your web site, use the Search&Promote components to add keyword search, search results page, search refinement, and banners features to your page","","","",""
"help/sites-authoring/personalization.md","Personalization and Content Targeting","Learn how AEM can create personalized content","","","",""
"help/sites-authoring/ch-previewing.md","Previewing Pages Using ContextHub Data","The ContextHub toolbar displays data from ContextHub stores and enables you to change store data and  is useful for previewing content","","","",""
"help/sites-authoring/content-targeting-touch.md","Authoring Targeted Content Using Targeting Mode"," Targeting mode and the Target component provide tools for creating content for experiences","","","",""
"help/sites-authoring/multisite-support-targeted-content.md","Working with Targeted Content in Multisites","If you need to manage targeted content, such as activities, experiences, and offers between your sites, you can take advantage of AEM's built-in multisite support for targeted content","","","",""
"help/sites-authoring/technical-multisite-targeted.md","How Multisite Management for Targeted Content is Structured","A diagram shows how multisite support for targeted content is structured","","","",""
"help/sites-authoring/activitylib.md","Managing Activities","The Activities console enables you to create, organize, and manage the marketing activities of your brands","","","",""
"help/sites-authoring/managing-audiences.md","Managing Audiences","The Audiences console enables you to create, organize, and manage audiences for your Adobe Target account or manage segments for ContextHub or Client Context","","","",""
"help/sites-authoring/offerlib.md","Creating and Managing Offers","Use the Offers console to create offers that you can use in activity experiences","","","",""
"help/sites-authoring/segmentation-overview.md","Understanding Segmentation","Segmentation is a key consideration when creating a campaign","","","",""
"help/sites-authoring/adobe-campaign.md","Working with Adobe Campaign","Adobe Campaign is a set of solutions that lets you personalize and deliver campaigns across all of your online and offline channels","","","",""
"help/sites-authoring/campaign.md","Working with Adobe Campaign Classic and Adobe Campaign Standard","You can create email content in AEM and process it in Adobe Campaign emails","","","",""
"help/sites-authoring/target-adobe-campaign.md","Targeting your Adobe Campaign","You can create targeted experiences for Adobe Campaign after setting up segmentation","","","",""
"help/sites-authoring/adobe-campaign-forms.md","Creating Adobe Campaign Forms in AEM","AEM lets you create and use forms that interact with Adobe Campaign on your website","","","",""
"help/sites-authoring/adobe-campaign-components.md","Adobe Campaign Components","When you integrate with Adobe Campaign, you have components available for when working with newsletters and with forms","","","",""
